m,n,Group,Mean,Range,UCL,LCL,Status
62,1332,23,0.10028508908218886,0.019970167509735293,0.10344002639761192,0.096530438,Accept
62,1332,24,0.099964817,0.019977737735640544,0.10344002639761192,0.096530438,Accept
62,1332,25,0.10021581796619516,0.019966158684172078,0.10344002639761192,0.096530438,Accept
62,1332,26,0.10016541659369706,0.019986316570661494,0.10344002639761192,0.096530438,Accept
62,1332,27,0.10028839341866315,0.019965991,0.10344002639761192,0.096530438,Accept
62,1332,28,0.099876179,0.019958418972624375,0.10344002639761192,0.096530438,Accept
62,1332,29,0.099995405,0.019974118288126147,0.10344002639761192,0.096530438,Accept
62,1332,30,0.09965377,0.019985737,0.10344002639761192,0.096530438,Accept
62,1332,31,0.099987553,0.019986537329455892,0.10344002639761192,0.096530438,Accept
62,1332,32,0.09985036,0.019981436,0.10344002639761192,0.096530438,Accept
62,1332,33,0.09985821,0.019995215196998775,0.10344002639761192,0.096530438,Accept
62,1332,34,0.099969451,0.019955391,0.10344002639761192,0.096530438,Accept
62,1332,35,0.10009622542578643,0.019991296852953977,0.10344002639761192,0.096530438,Accept
62,1332,36,0.099954152,0.019966604904741836,0.10344002639761192,0.096530438,Accept
62,1332,37,0.10008912694714289,0.019966699781787473,0.10344002639761192,0.096530438,Accept
62,1332,38,0.1000479832699638,0.019981133317521466,0.10344002639761192,0.096530438,Accept
62,1332,39,0.10002767877023773,0.019935576,0.10344002639761192,0.096530438,Accept
62,1332,40,0.10016411507345857,0.019924231792900884,0.10344002639761192,0.096530438,Accept
62,1332,41,0.099936978,0.019936725360923654,0.10344002639761192,0.096530438,Accept
62,1332,42,0.09948644,0.019966456,0.10344002639761192,0.096530438,Accept
62,1332,43,0.09976964,0.019963941,0.10344002639761192,0.096530438,Accept
62,1332,44,0.099798254,0.019994309226760168,0.10344002639761192,0.096530438,Accept
62,1332,45,0.099893331,0.019940263201205122,0.10344002639761192,0.096530438,Accept
62,1332,46,0.1000189079885389,0.019945100566270038,0.10344002639761192,0.096530438,Accept
62,1332,47,0.099829935,0.019973798,0.10344002639761192,0.096530438,Accept
62,1332,48,0.09995471,0.019998739,0.10344002639761192,0.096530438,Accept
62,1332,49,0.099921547,0.019995194350139953,0.10344002639761192,0.096530438,Accept
62,1332,50,0.099969613,0.019929656271146984,0.10344002639761192,0.096530438,Accept
62,1332,51,0.099999164,0.019969493,0.10344002639761192,0.096530438,Accept
62,1332,52,0.10016156045581097,0.019988954,0.10344002639761192,0.096530438,Accept
62,1332,53,0.10004068844061714,0.019984381,0.10344002639761192,0.096530438,Accept
62,1332,54,0.099948997,0.019959631,0.10344002639761192,0.096530438,Accept
62,1332,55,0.099804271,0.019997874,0.10344002639761192,0.096530438,Accept
62,1332,56,0.10036657350394698,0.019992335267569744,0.10344002639761192,0.096530438,Accept
62,1332,57,0.099768223,0.019940601,0.10344002639761192,0.096530438,Accept
62,1332,58,0.10003294556255726,0.019953613820418506,0.10344002639761192,0.096530438,Accept
62,1332,59,0.099953511,0.019976720646442278,0.10344002639761192,0.096530438,Accept
62,1332,60,0.10010908228252695,0.019969525574234273,0.10344002639761192,0.096530438,Accept
62,1332,61,0.099934199,0.019979622,0.10344002639761192,0.096530438,Accept
62,1332,62,0.099788484,0.019962494,0.10344002639761192,0.096530438,Accept
20,450,1,0.1002056654351877,0.019914952,0.10337183794475464,0.096718358,Accept
20,450,2,0.099892992,0.019922112,0.10337183794475464,0.096718358,Accept
20,450,3,0.10034730443223183,0.019942088,0.10337183794475464,0.096718358,Accept
20,450,4,0.099720432,0.019961749193728964,0.10337183794475464,0.096718358,Accept
20,450,5,0.099899218,0.019950791,0.10337183794475464,0.096718358,Accept
20,450,6,0.10013236634948545,0.019722547759799397,0.10337183794475464,0.096718358,Accept
20,450,7,0.10024176475191528,0.019830397940511016,0.10337183794475464,0.096718358,Accept
20,450,8,0.10031872452484952,0.01990925,0.10337183794475464,0.096718358,Accept
20,450,9,0.099696183,0.019984899956227875,0.10337183794475464,0.096718358,Accept
20,450,10,0.1006091320396444,0.019926100216466472,0.10337183794475464,0.096718358,Accept
20,450,11,0.099740176,0.019957972834033208,0.10337183794475464,0.096718358,Accept
20,450,12,0.099666924,0.019852934013673787,0.10337183794475464,0.096718358,Accept
20,450,13,0.10004322334602082,0.019936895,0.10337183794475464,0.096718358,Accept
20,450,14,0.10025230326534824,0.019901021867014798,0.10337183794475464,0.096718358,Accept
20,450,15,0.099785899,0.019937859201731592,0.10337183794475464,0.096718358,Accept
20,450,16,0.10024014903134536,0.019902926938946935,0.10337183794475464,0.096718358,Accept
20,450,17,0.10002693261879816,0.019986496020180225,0.10337183794475464,0.096718358,Accept
20,450,18,0.10005404223555103,0.019968713,0.10337183794475464,0.096718358,Accept
20,450,19,0.10014212594332232,0.019926705485997537,0.10337183794475464,0.096718358,Accept
20,450,20,0.099886404,0.019975541583168235,0.10337183794475464,0.096718358,Accept
89,827,1,0.10008636616082899,0.019911017573564005,0.10669368176898329,0.093246361,Accept
89,827,2,0.10014798909121739,0.019963150651279127,0.10669368176898329,0.093246361,Accept
89,827,3,0.10031153378036717,0.019990771981528196,0.10669368176898329,0.093246361,Accept
89,827,4,0.10030829739861268,0.019977243790331334,0.10669368176898329,0.093246361,Accept
89,827,5,0.10016915868577297,0.019955433511437873,0.10669368176898329,0.093246361,Accept
89,827,6,0.10009523513331861,0.019911483377021783,0.10669368176898329,0.093246361,Accept
89,827,7,0.099782088,0.019977405,0.10669368176898329,0.093246361,Accept
89,827,8,0.099930676,0.019983647092242207,0.10669368176898329,0.093246361,Accept
89,827,9,0.10026824909447657,0.019945112,0.10669368176898329,0.093246361,Accept
89,827,10,0.099972631,0.019956445,0.10669368176898329,0.093246361,Accept
89,827,11,0.099949223,0.019963807,0.10669368176898329,0.093246361,Accept
89,827,12,0.1000370403289258,0.019969454,0.10669368176898329,0.093246361,Accept
89,827,13,0.099863144,0.019935475,0.10669368176898329,0.093246361,Accept
89,827,14,0.10003546167464157,0.019959944072159702,0.10669368176898329,0.093246361,Accept
89,827,15,0.099920818,0.019967168,0.10669368176898329,0.093246361,Accept
89,827,16,0.09993521,0.01996795,0.10669368176898329,0.093246361,Accept
89,827,17,0.10005159077534147,0.019945953,0.10669368176898329,0.093246361,Accept
89,827,18,0.099901291,0.019879883795712705,0.10669368176898329,0.093246361,Accept
89,827,19,0.099835528,0.019973562,0.10669368176898329,0.093246361,Accept
89,827,20,0.099866861,0.019915963071780604,0.10669368176898329,0.093246361,Accept
89,827,21,0.10005239924501555,0.01997949,0.10669368176898329,0.093246361,Accept
89,827,22,0.099772198,0.019959808971113296,0.10669368176898329,0.093246361,Accept
89,827,23,0.10021043968800171,0.019957784500029052,0.10669368176898329,0.093246361,Accept
89,827,24,0.099913624,0.019986165,0.10669368176898329,0.093246361,Accept
89,827,25,0.099988864,0.019980281,0.10669368176898329,0.093246361,Accept
89,827,26,0.099823848,0.019982325456617656,0.10669368176898329,0.093246361,Accept
89,827,27,0.10011925083901178,0.019917723,0.10669368176898329,0.093246361,Accept
89,827,28,0.10020106918960962,0.019964680531413384,0.10669368176898329,0.093246361,Accept
89,827,29,0.09995711,0.019980187402264357,0.10669368176898329,0.093246361,Accept
89,827,30,0.10010663292367716,0.019972042634250564,0.10669368176898329,0.093246361,Accept
89,827,31,0.1000150641498232,0.019946898026505205,0.10669368176898329,0.093246361,Accept
89,827,32,0.1001142189453178,0.01998592,0.10669368176898329,0.093246361,Accept
89,827,33,0.099976805,0.019966842,0.10669368176898329,0.093246361,Accept
89,827,34,0.099741022,0.019921414235642698,0.10669368176898329,0.093246361,Accept
89,827,35,0.099876727,0.019990172,0.10669368176898329,0.093246361,Accept
89,827,36,0.1000153056564435,0.019963233303690486,0.10669368176898329,0.093246361,Accept
89,827,37,0.099689795,0.019969193,0.10669368176898329,0.093246361,Accept
89,827,38,0.10019910089977178,0.019897246289646134,0.10669368176898329,0.093246361,Accept
89,827,39,0.10010267827847061,0.019946654,0.10669368176898329,0.093246361,Accept
89,827,40,0.099980062,0.019939172432858296,0.10669368176898329,0.093246361,Accept
89,827,41,0.10015274190456715,0.019926261,0.10669368176898329,0.093246361,Accept
89,827,42,0.10029155854378348,0.019952433,0.10669368176898329,0.093246361,Accept
89,827,43,0.10005653467178201,0.019949578774370758,0.10669368176898329,0.093246361,Accept
89,827,44,0.099961145,0.019966681305591094,0.10669368176898329,0.093246361,Accept
89,827,45,0.099920956,0.019970681,0.10669368176898329,0.093246361,Accept
89,827,46,0.099679225,0.019975491717270588,0.10669368176898329,0.093246361,Accept
89,827,47,0.10019374714911494,0.01997106,0.10669368176898329,0.093246361,Accept
89,827,48,0.099700226,0.019940333,0.10669368176898329,0.093246361,Accept
89,827,49,0.10037755362178741,0.019948773806699946,0.10669368176898329,0.093246361,Accept
89,827,50,0.099903102,0.019997275,0.10669368176898329,0.093246361,Accept
89,827,51,0.10012111918816435,0.019859168572965602,0.10669368176898329,0.093246361,Accept
89,827,52,0.1001986426846277,0.019975426580754713,0.10669368176898329,0.093246361,Accept
89,827,53,0.099646628,0.019939906777925537,0.10669368176898329,0.093246361,Accept
89,827,54,0.1002034885527736,0.019987735,0.10669368176898329,0.093246361,Accept
89,827,55,0.099909226,0.019893765548272574,0.10669368176898329,0.093246361,Accept
89,827,56,0.099616606,0.019974396916237036,0.10669368176898329,0.093246361,Accept
89,827,57,0.09975113,0.019939361641188272,0.10669368176898329,0.093246361,Accept
89,827,58,0.10048605475589506,0.019843677680827523,0.10669368176898329,0.093246361,Accept
89,827,59,0.099858992,0.019948590578217587,0.10669368176898329,0.093246361,Accept
89,827,60,0.099985847,0.019977493535855956,0.10669368176898329,0.093246361,Accept
89,827,61,0.099786454,0.019958317307519333,0.10669368176898329,0.093246361,Accept
89,827,62,0.099602324,0.019916673008785038,0.10669368176898329,0.093246361,Accept
89,827,63,0.1000203628945106,0.019953556270483078,0.10669368176898329,0.093246361,Accept
89,827,64,0.099747003,0.019938151,0.10669368176898329,0.093246361,Accept
89,827,65,0.09996489,0.019955841280634434,0.10669368176898329,0.093246361,Accept
89,827,66,0.099894517,0.019937395668182423,0.10669368176898329,0.093246361,Accept
89,827,67,0.099942453,0.019894546022439646,0.10669368176898329,0.093246361,Accept
89,827,68,0.099936499,0.019945446159724642,0.10669368176898329,0.093246361,Accept
89,827,69,0.099798431,0.019954072173530915,0.10669368176898329,0.093246361,Accept
89,827,70,0.10012607146884205,0.019995615741181638,0.10669368176898329,0.093246361,Accept
89,827,71,0.099783962,0.019979144705359372,0.10669368176898329,0.093246361,Accept
89,827,72,0.10018554500860755,0.019981773050593232,0.10669368176898329,0.093246361,Accept
89,827,73,0.099698231,0.019978584133410207,0.10669368176898329,0.093246361,Accept
89,827,74,0.10001957490819399,0.019953715,0.10669368176898329,0.093246361,Accept
89,827,75,0.099783151,0.019915165431249215,0.10669368176898329,0.093246361,Accept
89,827,76,0.099784513,0.019927746,0.10669368176898329,0.093246361,Accept
89,827,77,0.09955976,0.019983909993790447,0.10669368176898329,0.093246361,Accept
89,827,78,0.099643271,0.019938495473313597,0.10669368176898329,0.093246361,Accept
89,827,79,0.10000118818324433,0.019963348974258277,0.10669368176898329,0.093246361,Accept
89,827,80,0.099332995,0.019954145091283168,0.10669368176898329,0.093246361,Accept
89,827,81,0.099898955,0.019960793610308544,0.10669368176898329,0.093246361,Accept
89,827,82,0.099916044,0.019950898794241917,0.10669368176898329,0.093246361,Accept
89,827,83,0.099789464,0.019987669,0.10669368176898329,0.093246361,Accept
89,827,84,0.10003502095576909,0.019876723793839673,0.10669368176898329,0.093246361,Accept
89,827,85,0.10038714025881336,0.019929761,0.10669368176898329,0.093246361,Accept
89,827,86,0.10015424061291035,0.019967207,0.10669368176898329,0.093246361,Accept
89,827,87,0.1002512887220719,0.019968153679654224,0.10669368176898329,0.093246361,Accept
89,827,88,0.1000576327841471,0.019925643426634193,0.10669368176898329,0.093246361,Accept
89,827,89,0.09989179,0.019896107,0.10669368176898329,0.093246361,Accept
7,109,1,0.09999886,0.019303968713774947,0.10423009036243795,0.095900069,Accept
7,109,2,0.09895105,0.019815965269210492,0.10423009036243795,0.095900069,Accept
7,109,3,0.10001821620492932,0.01979163,0.10423009036243795,0.095900069,Accept
7,109,4,0.099867787,0.019798084,0.10423009036243795,0.095900069,Accept
7,109,5,0.10025045163531561,0.019870384,0.10423009036243795,0.095900069,Accept
7,109,6,0.10106607770779716,0.019381304445010378,0.10423009036243795,0.095900069,Accept
7,109,7,0.10030311498838658,0.019562605,0.10423009036243795,0.095900069,Accept
76,1625,1,0.10005908413072317,0.019979871486796155,0.10346238475980071,0.096550408,Accept
76,1625,2,0.10018569541737127,0.019983083038264737,0.10346238475980071,0.096550408,Accept
76,1625,3,0.10008017403870376,0.019970013261261493,0.10346238475980071,0.096550408,Accept
76,1625,4,0.10001535229923329,0.019985866163106825,0.10346238475980071,0.096550408,Accept
76,1625,5,0.10013017642787798,0.019986931,0.10346238475980071,0.096550408,Accept
76,1625,6,0.099946462,0.019971503702321147,0.10346238475980071,0.096550408,Accept
76,1625,7,0.1001104423422317,0.019951674562240826,0.10346238475980071,0.096550408,Accept
76,1625,8,0.099765228,0.019997775128548487,0.10346238475980071,0.096550408,Accept
76,1625,9,0.099977908,0.019989981,0.10346238475980071,0.096550408,Accept
76,1625,10,0.10031034651966404,0.019973359569126325,0.10346238475980071,0.096550408,Accept
76,1625,11,0.099897175,0.019990396174307937,0.10346238475980071,0.096550408,Accept
76,1625,12,0.1000692635212821,0.019976460555511777,0.10346238475980071,0.096550408,Accept
76,1625,13,0.099795313,0.019979933,0.10346238475980071,0.096550408,Accept
76,1625,14,0.099888727,0.019943552319469884,0.10346238475980071,0.096550408,Accept
76,1625,15,0.099889085,0.019984851750576252,0.10346238475980071,0.096550408,Accept
76,1625,16,0.10032718350372387,0.019980485,0.10346238475980071,0.096550408,Accept
76,1625,17,0.099985154,0.019989249123022704,0.10346238475980071,0.096550408,Accept
76,1625,18,0.099931743,0.019958850511277285,0.10346238475980071,0.096550408,Accept
76,1625,19,0.10015725887427944,0.019952298,0.10346238475980071,0.096550408,Accept
76,1625,20,0.099980169,0.019984944,0.10346238475980071,0.096550408,Accept
76,1625,21,0.099962869,0.019986334379314644,0.10346238475980071,0.096550408,Accept
76,1625,22,0.10009932806034948,0.019991790424098294,0.10346238475980071,0.096550408,Accept
76,1625,23,0.099899507,0.019975298,0.10346238475980071,0.096550408,Accept
76,1625,24,0.099853843,0.019948822913271352,0.10346238475980071,0.096550408,Accept
76,1625,25,0.1000459938574019,0.019991574693205116,0.10346238475980071,0.096550408,Accept
76,1625,26,0.1002223260079559,0.019987973,0.10346238475980071,0.096550408,Accept
76,1625,27,0.10039234371198663,0.019973192049603183,0.10346238475980071,0.096550408,Accept
76,1625,28,0.10001817939837956,0.019987794,0.10346238475980071,0.096550408,Accept
76,1625,29,0.099909834,0.019985553189165062,0.10346238475980071,0.096550408,Accept
76,1625,30,0.1002886399628977,0.019994147578249688,0.10346238475980071,0.096550408,Accept
76,1625,31,0.099923376,0.019993717,0.10346238475980071,0.096550408,Accept
76,1625,32,0.10021135773904082,0.019972055,0.10346238475980071,0.096550408,Accept
76,1625,33,0.099755576,0.019962872529184994,0.10346238475980071,0.096550408,Accept
76,1625,34,0.099724478,0.01997555,0.10346238475980071,0.096550408,Accept
76,1625,35,0.099840702,0.019955137,0.10346238475980071,0.096550408,Accept
76,1625,36,0.099568524,0.019985227,0.10346238475980071,0.096550408,Accept
76,1625,37,0.10019614474558018,0.019979292807601037,0.10346238475980071,0.096550408,Accept
76,1625,38,0.099894903,0.019987387,0.10346238475980071,0.096550408,Accept
76,1625,39,0.099897354,0.019956707981085245,0.10346238475980071,0.096550408,Accept
76,1625,40,0.10006755184267163,0.019991590456848146,0.10346238475980071,0.096550408,Accept
